step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
0;0;1623730661161;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;0.00;0
0;0;1623730661161;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;1.00;0
0;0;1623730661161;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;2.00;0
0;0;1623730661161;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;3.00;0
0;0;1623730661161;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;4.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;5.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;6.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;7.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;8.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;9.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;10.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;11.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;12.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;13.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;14.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;15.00;0
0;0;1623730661162;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;16.00;0
0;0;1623730661163;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;17.00;0
0;0;1623730661163;0;0;0;1;-1.00;-1.00;-1.00;-1.00;0;0;0;18.00;0
0;0;1623730661163;0;0;1;9;29.45;1.06;-1.00;1.00;1;0;0;19.00;0
0;0;1623730661163;0;0;1;9;28.29;1.02;-1.00;1.00;1;0;0;20.00;0
0;0;1623730661163;0;0;1;9;26.74;0.96;-1.00;1.00;1;0;0;21.00;0
0;0;1623730661163;0;0;1;9;22.24;0.80;-1.00;1.00;1;0;0;22.00;0
0;0;1623730661163;0;0;2;9;21.90;0.79;-1.00;1.00;2;0;0;23.00;0
0;0;1623730661164;0;0;2;9;19.41;0.70;-1.00;1.00;2;0;0;24.00;0
0;0;1623730661164;0;0;2;9;16.99;0.61;-1.00;1.00;2;0;0;25.00;0
0;0;1623730661164;0;0;2;9;15.02;0.54;-1.00;1.00;2;0;0;26.00;0
0;0;1623730661164;0;1;2;9;13.03;0.47;-1.00;1.00;2;0;0;27.00;0
0;0;1623730661164;0;1;3;9;17.79;0.64;-1.00;1.00;3;0;0;28.00;0
0;0;1623730661164;0;1;3;9;17.60;0.63;-1.00;1.00;3;0;0;29.00;0
0;0;1623730661164;0;1;3;9;16.94;0.61;-1.00;1.00;3;0;0;30.00;0
0;0;1623730661164;0;1;3;9;15.34;0.55;-1.00;1.00;3;0;0;31.00;0
0;0;1623730661164;0;1;3;9;14.25;0.51;-1.00;1.00;3;0;0;32.00;0
0;0;1623730661164;0;1;3;9;12.44;0.45;-1.00;1.00;3;0;0;33.00;0
0;0;1623730661165;0;1;3;9;11.84;0.43;-1.00;1.00;3;0;0;34.00;0
